PersonID,FirstName,Surname,Gender,Age,HomeDistrictID,RingID,MOTags,OffenderType,FatherName
376,Hemalatha,Wali,F,35,28,,cyber,oneoff,Venkatesh
377,Jagadish,Shetty,M,30,28,1.0,"narcotics,market_area,night_ops",ring,Nandish
378,Harish,Bhat,M,29,31,,narcotics,oneoff,Umesh
379,Thimmaiah,Salian,M,52,31,,"cyber,market_area",oneoff,Gopal
380,Vinay,Patil,M,44,5,,"vehicle,interstate",oneoff,Santosh
381,Vidya,Hadimani,F,34,30,,weapon,oneoff,Mahesh
382,Umesh,Badiger,M,22,26,,cyber,oneoff,Nagaraj
383,Imran,Bandi,M,30,13,,weapon,oneoff,Nandish
384,Ganesh,Wali,M,39,4,,"vehicle,cyber",oneoff,Varun
385,Naveen,Rai,M,30,4,,narcotics,oneoff,Lohith
386,Vijay,Gaonkar,M,29,16,,market_area,oneoff,Tanveer
387,Harish,Khan,M,18,28,,"interstate,weapon",oneoff,Girish
388,Ananya,Rao,F,20,28,,"vehicle,narcotics",oneoff,Salman
389,Ravi,Lamani,M,19,11,,narcotics,oneoff,Dinesh
390,Harish,Pujari,M,32,29,,"weapon,night_ops",oneoff,Omkar
391,Ruksana,Iyer,F,27,20,,weapon,oneoff,Basavaraj
392,Imran,Gowda,M,51,18,,"weapon,interstate",oneoff,Uday
393,Manjula,Kulkarni,F,21,18,,"narcotics,vehicle",oneoff,Yogesh
394,Sharath,Belagavi,M,40,13,,"vehicle,weapon",oneoff,Mohammed
395,Chandru,Nayaka,M,29,27,,"night_ops,market_area",oneoff,Zameer
396,Kiran,Kumar,M,21,20,,night_ops,oneoff,Chetan
397,Chetan,Gowda,M,36,11,,"interstate,cyber",oneoff,Thimmaiah
398,Tanveer,Pujari,M,39,19,,"vehicle,cyber",oneoff,Nandish
399,Savitha,Salian,F,51,1,,market_area,oneoff,Srinivas
400,Praveen,Suvarna,M,43,4,,interstate,oneoff,Rizwan
401,Pavan,Naik,M,20,24,,"cyber,market_area",oneoff,Yashwanth
402,Nithin,Salian,M,32,3,,"vehicle,market_area",oneoff,Eshwar
403,Nagaraj,Devadiga,M,24,29,,"night_ops,cyber",oneoff,Rizwan
404,Tanveer,Uppar,M,20,16,,"market_area,night_ops",oneoff,Yashwanth
405,Raghavendra,Patil,M,48,7,,night_ops,oneoff,Karthik
406,Nagaraj,Mallya,M,24,1,,"market_area,interstate",oneoff,Ganesh
407,Lokesh,Kamath,M,55,12,,"interstate,narcotics",oneoff,Gopal
408,Rekha,Talawar,F,22,1,,interstate,oneoff,Mohammed
409,Vijay,Shetty,M,35,9,,interstate,oneoff,Dinesh
410,Tanveer,Bandi,M,21,4,,vehicle,oneoff,Dinesh
411,Puneeth,Bandi,M,31,18,,cyber,oneoff,Dinesh
412,Sandeep,Lamani,M,55,29,,interstate,oneoff,Varun
413,Puneeth,Pawar,M,35,17,,vehicle,oneoff,Nagaraj
414,Rizwan,Rai,M,39,7,,narcotics,oneoff,Mohammed
415,Suresh,Acharya,M,55,16,,market_area,oneoff,Thimmaiah
416,Mohammed,Doddamani,M,18,28,,"cyber,market_area",oneoff,Vijay
417,Vinay,Gowda,M,36,3,,market_area,oneoff,Karthik
418,Zeenath,Mallya,F,47,10,,"interstate,weapon",oneoff,Jagadish
419,Omkar,Angadi,M,32,2,,vehicle,oneoff,Jagadish
420,Madhu,Hadimani,M,19,6,,"cyber,narcotics",oneoff,Sandeep
421,Girish,Angadi,M,47,13,,narcotics,oneoff,Darshan
422,Ravi,Kamath,M,45,24,,"narcotics,night_ops",oneoff,Zameer
423,Lokesh,Belagavi,M,40,12,,"cyber,market_area",oneoff,Dinesh
424,Gopal,Pujari,M,24,8,,"interstate,night_ops",oneoff,Hanumantha
425,Krishna,Mallya,M,53,20,,narcotics,oneoff,Farhan
426,Sharath,Bandi,M,51,22,,"market_area,cyber",oneoff,Venkatesh
427,Pavan,Kumar,M,28,4,,night_ops,oneoff,Chandru
428,Lokesh,Shanbhag,M,27,18,,"market_area,narcotics",oneoff,Krishna
429,Chandru,Talawar,M,49,21,,"night_ops,cyber",oneoff,Zameer
430,Yashwanth,Hiremath,M,24,20,,vehicle,oneoff,Santosh
431,Gopal,Kamath,M,33,4,,night_ops,oneoff,Madhu
432,Chandru,Sharma,M,33,21,,narcotics,repeat,Lohith
433,Pavan,Badiger,M,35,11,,weapon,oneoff,Ravi
434,Imran,Belagavi,M,30,25,,"market_area,vehicle",oneoff,Kiran
435,Yogesh,Hegde,M,36,9,,weapon,oneoff,Rizwan
436,Farhan,Mallya,M,34,23,,"market_area,night_ops",oneoff,Ravi
437,Mohammed,Hegde,M,25,21,,night_ops,oneoff,Puneeth
438,Venkatesh,Gowda,M,40,19,,"narcotics,weapon",oneoff,Abdul
439,Hanumantha,Desai,M,36,8,,"night_ops,vehicle",oneoff,Basavaraj
440,Gopal,Bhat,M,47,20,,"narcotics,night_ops",oneoff,Mahesh
441,Salman,Iyer,M,24,28,,"narcotics,weapon",oneoff,Varun
442,Meena,Doddamani,F,34,9,,interstate,oneoff,Devaraj
443,Kamala,Shetty,F,20,11,,interstate,oneoff,Pavan
444,Umesh,Angadi,M,23,17,,interstate,oneoff,Omkar
445,Rajesh,Pujari,M,24,23,,interstate,oneoff,Eshwar
446,Ramesh,Hadimani,M,19,29,,"interstate,night_ops",oneoff,Nandish
447,Manjunath,Madiwalar,M,49,11,,"cyber,market_area",oneoff,Chetan
448,Mahesh,Gaonkar,M,27,8,,"night_ops,cyber",oneoff,Lokesh
449,Lohith,Wali,M,48,26,,market_area,oneoff,Sunil
450,Waseem,Murthy,M,45,16,,cyber,oneoff,Rizwan
451,Eshwar,Rao,M,38,25,,night_ops,oneoff,Suresh
452,Nithin,Kodagu,M,21,2,,cyber,oneoff,Ravi
453,Balaji,Kamath,M,28,13,,"weapon,interstate",oneoff,Pavan
454,Devaraj,Reddy,M,45,4,,interstate,oneoff,Eshwar
455,Sandeep,Kumar,M,42,7,,"cyber,interstate",oneoff,Basavaraj
456,Sunil,Talawar,M,36,25,,night_ops,oneoff,Yogesh
457,Karthik,Bhat,M,48,21,,"market_area,interstate",oneoff,Karthik
458,Uday,Suvarna,M,24,27,,vehicle,oneoff,Madhu
459,Puneeth,Pujari,M,36,17,,"vehicle,narcotics",oneoff,Venkatesh
460,Tejaswini,Lamani,F,32,26,,"vehicle,market_area",oneoff,Devaraj
461,Eshwar,Mallya,M,35,15,,"weapon,night_ops",oneoff,Yashwanth
462,Nagaraj,Iyer,M,34,14,,vehicle,oneoff,Ravi
463,Hanumantha,Shetty,M,47,26,,"narcotics,interstate",oneoff,Chandru
464,Thimmaiah,Badiger,M,38,6,,weapon,oneoff,Nandish
465,Naveen,Gaonkar,M,34,5,,"cyber,interstate",oneoff,Lokesh
466,Harish,Pawar,M,30,29,,"weapon,market_area",oneoff,Eshwar
467,Yogesh,Devadiga,M,39,21,,cyber,oneoff,Yashwanth
468,Anil,Kamath,M,53,14,,"narcotics,vehicle",oneoff,Rajesh
469,Zameer,Kumar,M,44,19,,"cyber,market_area",oneoff,Santosh
470,Umesh,Lamani,M,40,23,,"weapon,interstate",oneoff,Hanumantha
471,Sunitha,Lamani,F,46,25,,narcotics,oneoff,Nandish
472,Pavan,Suvarna,M,50,8,,interstate,oneoff,Ganesh
473,Hemalatha,Kattimani,F,44,25,,night_ops,oneoff,Chandru
474,Gowramma,Iyer,F,28,23,,"narcotics,market_area",oneoff,Abdul
475,Puneeth,Naik,M,49,31,,"vehicle,night_ops",oneoff,Raghavendra
476,Reshma,Mallya,F,49,9,,"night_ops,interstate",oneoff,Sharath
477,Abdul,Badiger,M,26,29,,narcotics,oneoff,Lohith
478,Srinivas,Wali,M,43,15,,night_ops,oneoff,Praveen
479,Hanumantha,Bhat,M,18,10,,"narcotics,weapon",oneoff,Basavaraj
480,Santosh,Kumar,M,46,12,,narcotics,oneoff,Waseem
481,Divya,Kumar,F,40,10,,interstate,oneoff,Rajesh
482,Jagadish,Angadi,M,26,9,,narcotics,oneoff,Zameer
483,Bhavya,Mallya,F,44,26,,interstate,oneoff,Ranganath
484,Sunitha,Shetty,F,41,15,,"cyber,vehicle",oneoff,Hanumantha
485,Lokesh,Hegde,M,53,13,,narcotics,oneoff,Madhu
486,Sandeep,Naik,M,43,2,,cyber,oneoff,Thimmaiah
487,Puneeth,Hegde,M,21,31,,"interstate,vehicle",oneoff,Prakash
488,Nithin,Belagavi,M,41,18,,"vehicle,cyber",oneoff,Ganesh
489,Naveen,Sharma,M,34,19,,"cyber,interstate",oneoff,Umesh
490,Vijay,Patil,M,40,12,,"night_ops,narcotics",oneoff,Nandish
491,Basavaraj,Jadhav,M,24,8,,narcotics,oneoff,Lohith
492,Nagaraj,Badiger,M,47,17,,interstate,oneoff,Vinay
493,Raghavendra,Badiger,M,50,15,,"night_ops,narcotics",oneoff,Nagaraj
494,Darshan,Salian,M,50,13,,weapon,oneoff,Sharath
495,Nagaraj,Pujari,M,41,1,,"night_ops,market_area",oneoff,Anand
496,Suresh,Wali,M,33,19,,"night_ops,market_area",oneoff,Harish
497,Manjunath,Acharya,M,36,24,,"weapon,night_ops",oneoff,Abdul
498,Lohith,Chavan,M,27,17,,cyber,oneoff,Ravi
499,Karthik,Pawar,M,34,5,,market_area,oneoff,Nagaraj
500,Netravati,Pujari,F,37,6,,"weapon,cyber",oneoff,Rajesh
501,Basavaraj,Sharma,M,44,22,,vehicle,oneoff,Uday
502,Thimmaiah,Pujari,M,50,31,,"interstate,weapon",oneoff,Darshan
503,Mahesh,Hegde,M,50,19,,weapon,oneoff,Sandeep
504,Thimmaiah,Desai,M,38,29,,"narcotics,cyber",oneoff,Umesh
505,Santosh,Chavan,M,18,2,,"narcotics,cyber",oneoff,Srinivas
506,Dinesh,Uppar,M,54,10,,"interstate,market_area",oneoff,Lohith
507,Lohith,Kumar,M,49,25,,market_area,oneoff,Ramesh
508,Divya,Gaonkar,F,46,5,,"market_area,cyber",oneoff,Girish
509,Chandana,Talawar,F,19,22,,cyber,oneoff,Anil
510,Chetan,Badiger,M,21,16,,"cyber,weapon",oneoff,Nandish
511,Imran,Kamath,M,33,16,,weapon,oneoff,Vinay
512,Anitha,Jadhav,F,20,21,,"interstate,cyber",oneoff,Thimmaiah
513,Roopa,Acharya,F,29,5,,narcotics,oneoff,Chetan
514,Vinay,Sharma,M,40,14,,"weapon,cyber",oneoff,Rajesh
515,Srinivas,Gowda,M,39,3,,cyber,oneoff,Imran
516,Usha,Pawar,F,18,30,,"weapon,night_ops",oneoff,Eshwar
517,Farhan,Madiwalar,M,44,22,,"market_area,night_ops",oneoff,Rajesh
518,Abdul,Nayaka,M,53,2,,"narcotics,interstate",oneoff,Anand
519,Madhu,Hadimani,M,40,8,,narcotics,repeat,Jagadish
520,Praveen,Pujari,M,32,12,,weapon,oneoff,Chandru
521,Nithin,Belagavi,M,24,22,,"weapon,narcotics",oneoff,Dinesh
522,Tanveer,Hiremath,M,47,25,,"weapon,narcotics",oneoff,Abdul
523,Prakash,Doddamani,M,48,1,,weapon,oneoff,Chetan
524,Suresh,Chavan,M,54,14,,market_area,oneoff,Eshwar
525,Manjunath,Kumar,M,29,6,,"vehicle,cyber",oneoff,Krishna
526,Hemalatha,Kumar,F,35,7,,market_area,oneoff,Santosh
527,Uma,Shanbhag,F,43,30,,interstate,oneoff,Nagaraj
528,Sabiha,Reddy,F,20,16,,"night_ops,narcotics",oneoff,Rajesh
529,Jagadish,Murthy,M,36,31,,"narcotics,interstate",oneoff,Umesh
530,Gopal,Patil,M,51,22,,narcotics,oneoff,Suresh
531,Akshata,Talawar,F,19,25,,market_area,oneoff,Jagadish
532,Nandish,Salian,M,22,7,,"night_ops,narcotics",oneoff,Arun
533,Suresh,Wali,M,45,4,,"narcotics,market_area",oneoff,Farhan
534,Chandana,Reddy,F,31,3,,night_ops,oneoff,Farhan
535,Shwetha,Madiwalar,F,33,25,,"market_area,weapon",oneoff,Pavan
536,Nandish,Mallya,M,18,4,,market_area,oneoff,Sandeep
537,Vinay,Hiremath,M,39,23,,weapon,oneoff,Basavaraj
538,Imran,Hadimani,M,36,5,,"interstate,market_area",oneoff,Waseem
539,Divya,Bandi,F,53,26,,"market_area,night_ops",oneoff,Vijay
540,Karthik,Reddy,M,41,10,,"narcotics,market_area",oneoff,Venkatesh
541,Prakash,Madiwalar,M,26,29,,narcotics,oneoff,Vinay
542,Devaraj,Kodagu,M,55,25,,cyber,oneoff,Jagadish
543,Sharath,Mudaliar,M,41,6,,"market_area,interstate",oneoff,Hanumantha
544,Suresh,Naik,M,39,14,,vehicle,oneoff,Madhu
545,Puneeth,Gaonkar,M,50,25,,"narcotics,weapon",oneoff,Umesh
546,Darshan,Pawar,M,52,17,,market_area,oneoff,Chandru
547,Sunil,Chavan,M,46,5,,vehicle,oneoff,Suresh
548,Puneeth,Hegde,M,26,24,,"night_ops,vehicle",oneoff,Vijay
549,Ranganath,Nayaka,M,45,6,,market_area,oneoff,Nagaraj
550,Pooja,Lamani,F,27,27,,"vehicle,market_area",oneoff,Thimmaiah
551,Shivakumar,Salian,M,29,10,,"market_area,cyber",oneoff,Vijay
552,Manjula,Hiremath,F,55,20,,"interstate,night_ops",oneoff,Madhu
553,Varun,Rai,M,49,16,,"interstate,cyber",oneoff,Girish
554,Fatima,Nayaka,F,34,9,,"market_area,night_ops",oneoff,Yashwanth
555,Chandru,Kulkarni,M,33,17,,weapon,oneoff,Ranganath
556,Krishna,Devadiga,M,24,2,,vehicle,oneoff,Imran
557,Bhavya,Kulkarni,F,18,3,,"night_ops,narcotics",oneoff,Balaji
558,Girish,Iyer,M,29,20,,night_ops,oneoff,Chetan
559,Naveen,Reddy,M,32,23,,interstate,oneoff,Girish
560,Shivakumar,Chavan,M,41,5,,cyber,oneoff,Abdul
561,Santosh,Khan,M,25,15,,market_area,oneoff,Jagadish
562,Basavaraj,Gowda,M,30,20,,"narcotics,interstate",oneoff,Anil
563,Devaraj,Acharya,M,53,29,,"cyber,market_area",oneoff,Chandru
564,Mohammed,Doddamani,M,41,12,,"narcotics,market_area",oneoff,Ramesh
565,Uday,Chavan,M,43,3,,night_ops,oneoff,Farhan
566,Abdul,Hadimani,M,20,22,,"cyber,weapon",oneoff,Shivakumar
567,Hanumantha,Uppar,M,40,28,,interstate,oneoff,Vinay
568,Ganesh,Mudaliar,M,28,16,,"weapon,narcotics",oneoff,Arun
569,Hanumantha,Sharma,M,18,23,,interstate,oneoff,Farhan
570,Darshan,Murthy,M,27,16,,vehicle,oneoff,Santosh
571,Gopal,Nayaka,M,28,10,,night_ops,oneoff,Anil
572,Madhu,Madiwalar,M,37,13,,"cyber,weapon",oneoff,Puneeth
573,Farhan,Murthy,M,27,31,,"narcotics,night_ops",oneoff,Nandish
574,Venkatesh,Mallya,M,31,25,,"narcotics,interstate",oneoff,Sharath
575,Ranganath,Gaonkar,M,42,15,,weapon,oneoff,Girish
576,Triveni,Rao,F,24,27,,interstate,oneoff,Varun
577,Zameer,Chavan,M,29,19,,interstate,oneoff,Ranganath
578,Chandru,Murthy,M,22,1,,market_area,oneoff,Yashwanth
579,Sunil,Murthy,M,49,21,,"market_area,night_ops",oneoff,Pavan
580,Thimmaiah,Chavan,M,42,8,,"market_area,vehicle",oneoff,Varun
581,Tanveer,Sharma,M,37,30,,"market_area,vehicle",oneoff,Nithin
582,Sharath,Talawar,M,55,20,,interstate,oneoff,Nagaraj
583,Chandana,Reddy,F,43,17,,vehicle,oneoff,Karthik
584,Prakash,Rai,M,53,25,,"market_area,interstate",oneoff,Manjunath
585,Zameer,Belagavi,M,33,7,,"cyber,weapon",oneoff,Eshwar
586,Sabiha,Hegde,F,41,23,,"night_ops,cyber",oneoff,Yogesh
587,Tanveer,Rai,M,36,24,,market_area,oneoff,Lohith
588,Vinay,Wali,M,34,7,,"narcotics,vehicle",oneoff,Puneeth
589,Sharath,Gaonkar,M,55,2,,interstate,oneoff,Yashwanth
590,Divya,Talawar,F,20,27,,"vehicle,market_area",oneoff,Chetan
591,Yogesh,Devadiga,M,26,18,,market_area,oneoff,Tanveer
592,Vinay,Mudaliar,M,50,24,,"market_area,weapon",oneoff,Salman
593,Jagadish,Shetty,M,31,4,,"night_ops,interstate",oneoff,Puneeth
594,Roopa,Shetty,F,27,11,,"interstate,night_ops",oneoff,Chetan
595,Omkar,Mallya,M,32,15,,"interstate,weapon",oneoff,Manjunath
596,Basavaraj,Shanbhag,M,33,6,,cyber,oneoff,Nandish
597,Zameer,Mudaliar,M,54,16,,"market_area,vehicle",oneoff,Nagaraj
598,Mahesh,Angadi,M,35,22,,"weapon,narcotics",repeat,Nandish
599,Shwetha,Chavan,F,52,5,,"cyber,narcotics",oneoff,Lohith
600,Uday,Rai,M,34,22,,"night_ops,cyber",oneoff,Anil
601,Rajesh,Bandi,M,29,26,,"market_area,night_ops",oneoff,Harish
602,Krishna,Jadhav,M,28,25,,"weapon,vehicle",oneoff,Arun
603,Umesh,Kulkarni,M,21,23,,interstate,oneoff,Sharath
604,Yashwanth,Bandi,M,48,23,,night_ops,oneoff,Devaraj
605,Thimmaiah,Shanbhag,M,30,6,,market_area,oneoff,Suresh
606,Shivakumar,Suvarna,M,21,18,,"market_area,interstate",oneoff,Arun
607,Girish,Angadi,M,35,10,,"narcotics,vehicle",oneoff,Yashwanth
608,Harish,Gowda,M,42,1,,"vehicle,weapon",oneoff,Suresh
609,Ramesh,Nayaka,M,37,19,,market_area,oneoff,Krishna
610,Mamatha,Gaonkar,F,55,21,,cyber,oneoff,Darshan
611,Arun,Patil,M,37,4,,"vehicle,market_area",oneoff,Eshwar
612,Manjunath,Kamath,M,24,7,,"night_ops,narcotics",oneoff,Girish
613,Rajesh,Badiger,M,49,15,,"narcotics,night_ops",oneoff,Jagadish
614,Sandeep,Acharya,M,23,21,,"weapon,interstate",oneoff,Venkatesh
615,Prakash,Talawar,M,55,1,,night_ops,oneoff,Mahesh
616,Tanveer,Angadi,M,24,3,,market_area,oneoff,Ramesh
617,Ayesha,Naik,F,44,24,,weapon,oneoff,Anil
618,Praveen,Nayaka,M,43,17,,"cyber,weapon",oneoff,Shivakumar
619,Jagadish,Kodagu,M,34,9,,"vehicle,weapon",oneoff,Jagadish
620,Mahesh,Iyer,M,46,30,,interstate,oneoff,Vijay
621,Manjunath,Badiger,M,43,7,,night_ops,oneoff,Chandru
622,Bharathi,Suvarna,F,40,10,,"night_ops,cyber",oneoff,Praveen
623,Vinay,Hiremath,M,25,17,,narcotics,oneoff,Nagaraj
624,Naveen,Bandi,M,46,19,,market_area,oneoff,Sunil
625,Lohith,Lamani,M,24,18,,night_ops,oneoff,Abdul
626,Madhu,Reddy,M,30,7,,narcotics,oneoff,Anand
627,Balaji,Nayaka,M,34,13,,cyber,oneoff,Gopal
628,Indira,Reddy,F,54,2,,night_ops,oneoff,Prakash
629,Lokesh,Khan,M,30,26,,night_ops,oneoff,Srinivas
630,Sunil,Hadimani,M,31,22,,narcotics,oneoff,Nandish
631,Suresh,Kamath,M,19,26,,"market_area,vehicle",oneoff,Ravi
632,Salman,Talawar,M,53,12,,"market_area,cyber",oneoff,Darshan
633,Ravi,Nayaka,M,18,27,,cyber,oneoff,Nandish
634,Varun,Kodagu,M,38,21,,market_area,oneoff,Zameer
635,Gopal,Hiremath,M,23,16,,"interstate,weapon",oneoff,Ravi
636,Suresh,Desai,M,55,29,,"weapon,vehicle",oneoff,Ramesh
637,Yashwanth,Bandi,M,53,18,,cyber,oneoff,Karthik
638,Abdul,Pawar,M,47,8,2.0,"interstate,night_ops,vehicle",ring,Vijay
639,Ranganath,Jadhav,M,50,30,,"interstate,narcotics",oneoff,Vinay
640,Sharath,Kattimani,M,39,21,,"cyber,narcotics",oneoff,Nithin
641,Tanveer,Uppar,M,43,20,,"weapon,narcotics",oneoff,Ranganath
642,Gowramma,Kodagu,F,41,29,,"cyber,night_ops",oneoff,Nandish
643,Sahana,Pujari,F,43,28,,"interstate,market_area",oneoff,Tanveer
644,Ishwarya,Kulkarni,F,39,23,,interstate,oneoff,Harish
645,Deepika,Hadimani,F,33,15,,"interstate,vehicle",oneoff,Ramesh
646,Darshan,Bandi,M,19,5,,"interstate,vehicle",oneoff,Naveen
647,Harish,Gaonkar,M,50,17,,vehicle,oneoff,Karthik
648,Devaraj,Kodagu,M,18,23,,narcotics,oneoff,Gopal
649,Salman,Naik,M,31,20,,narcotics,oneoff,Ramesh
650,Sunil,Kamath,M,42,27,,"narcotics,weapon",oneoff,Tanveer
651,Sandeep,Reddy,M,33,7,,night_ops,oneoff,Zameer
652,Nandish,Shetty,M,30,25,,interstate,oneoff,Chetan
653,Varun,Kodagu,M,23,18,,cyber,oneoff,Sunil
654,Lohith,Murthy,M,44,25,,market_area,repeat,Harish
655,Raghavendra,Gowda,M,33,10,,"vehicle,narcotics",oneoff,Abdul
656,Varun,Jadhav,M,52,6,3.0,"narcotics,weapon",ring,Suresh
657,Lokesh,Iyer,M,54,1,,"interstate,vehicle",oneoff,Eshwar
658,Jyothi,Patil,F,52,8,,market_area,oneoff,Lokesh
659,Srinivas,Iyer,M,54,29,,interstate,oneoff,Sandeep
660,Gowramma,Uppar,F,36,10,,cyber,oneoff,Zameer
661,Dinesh,Madiwalar,M,38,1,,"vehicle,night_ops",oneoff,Venkatesh
662,Gowramma,Kamath,F,35,14,,narcotics,oneoff,Harish
663,Ravi,Doddamani,M,23,19,,market_area,oneoff,Abdul
664,Rizwan,Sharma,M,47,1,,"interstate,night_ops",oneoff,Nithin
665,Harish,Jadhav,M,53,7,,"cyber,weapon",oneoff,Umesh
666,Sunil,Badiger,M,26,15,,interstate,oneoff,Dinesh
667,Savitha,Nayaka,F,43,1,,"cyber,vehicle",oneoff,Waseem
668,Chandana,Talawar,F,46,10,,"interstate,night_ops",repeat,Ganesh
669,Nagaraj,Kamath,M,46,26,,"night_ops,interstate",oneoff,Sunil
670,Kiran,Pawar,M,44,24,,"vehicle,interstate",oneoff,Imran
671,Farhan,Pujari,M,29,29,,"night_ops,interstate",oneoff,Salman
672,Gowramma,Rai,F,39,23,,night_ops,oneoff,Chetan
673,Sunil,Doddamani,M,39,24,,market_area,oneoff,Umesh
674,Varun,Hiremath,M,45,19,,market_area,oneoff,Chandru
675,Abdul,Angadi,M,21,19,,"weapon,night_ops",oneoff,Tanveer
676,Vinay,Rai,M,51,26,,"weapon,cyber",oneoff,Waseem
677,Ganesh,Madiwalar,M,45,23,,market_area,oneoff,Dinesh
678,Ayesha,Jadhav,F,35,28,,"market_area,narcotics",oneoff,Gopal
679,Anand,Kamath,M,18,9,,"night_ops,weapon",oneoff,Manjunath
680,Ganesh,Murthy,M,28,24,,interstate,oneoff,Nandish
681,Anil,Badiger,M,27,1,,"market_area,vehicle",oneoff,Praveen
682,Naveen,Uppar,M,36,4,,interstate,oneoff,Lohith
683,Arun,Kamath,M,27,9,,cyber,oneoff,Nandish
684,Salman,Talawar,M,35,26,,"market_area,night_ops",oneoff,Uday
685,Ganesh,Madiwalar,M,22,28,,cyber,oneoff,Nandish
686,Arun,Pujari,M,18,28,,cyber,oneoff,Vinay
687,Kavya,Murthy,F,47,17,,"night_ops,narcotics",oneoff,Pavan
688,Puneeth,Madiwalar,M,50,29,,"weapon,interstate",oneoff,Umesh
689,Balaji,Hiremath,M,27,5,,"night_ops,vehicle",oneoff,Naveen
690,Varun,Madiwalar,M,28,6,,vehicle,oneoff,Mahesh
691,Thimmaiah,Bandi,M,53,23,,interstate,oneoff,Imran
692,Darshan,Sharma,M,44,2,,interstate,oneoff,Karthik
693,Raghavendra,Mallya,M,39,24,,"interstate,weapon",oneoff,Basavaraj
694,Krishna,Talawar,M,33,16,,"narcotics,weapon",oneoff,Ravi
695,Arun,Devadiga,M,20,31,,night_ops,oneoff,Krishna
696,Eshwar,Uppar,M,22,31,,"weapon,interstate",oneoff,Nandish
697,Varun,Rai,M,20,19,,vehicle,oneoff,Manjunath
698,Hanumantha,Gaonkar,M,36,3,,"weapon,vehicle",oneoff,Nagaraj
699,Varun,Pujari,M,27,4,,cyber,oneoff,Yogesh
700,Nagaraj,Talawar,M,29,15,,vehicle,oneoff,Mohammed
701,Lohith,Hiremath,M,37,30,,"weapon,narcotics",oneoff,Prakash
702,Chaitra,Kumar,F,28,25,,weapon,oneoff,Dinesh
703,Bindu,Belagavi,F,30,28,,cyber,oneoff,Thimmaiah
704,Girish,Pujari,M,25,20,,"night_ops,market_area",oneoff,Girish
705,Sabiha,Bhat,F,18,4,,"night_ops,weapon",oneoff,Tanveer
706,Salman,Chavan,M,55,16,,"market_area,weapon",oneoff,Karthik
707,Ravi,Hadimani,M,54,29,,weapon,repeat,Mohammed
708,Kamala,Patil,F,46,14,,"market_area,night_ops",oneoff,Lohith
709,Omkar,Rao,M,34,31,,"interstate,market_area",oneoff,Srinivas
710,Prakash,Mudaliar,M,22,25,,"narcotics,market_area",oneoff,Raghavendra
711,Chandru,Reddy,M,36,14,,"weapon,cyber",oneoff,Harish
712,Uday,Gaonkar,M,36,26,,"interstate,market_area",oneoff,Suresh
713,Raghavendra,Rai,M,43,7,,market_area,oneoff,Ganesh
714,Ruksana,Acharya,F,47,3,,narcotics,oneoff,Rajesh
715,Imran,Shetty,M,34,19,,"cyber,vehicle",oneoff,Karthik
716,Vinay,Suvarna,M,34,25,,cyber,oneoff,Shivakumar
717,Ramesh,Kattimani,M,29,21,,narcotics,oneoff,Imran
718,Lohith,Pujari,M,54,19,,"night_ops,narcotics",oneoff,Mahesh
719,Srinivas,Bhat,M,53,7,,night_ops,oneoff,Darshan
720,Sandeep,Jadhav,M,27,23,,"weapon,narcotics",oneoff,Arun
721,Manjunath,Pujari,M,18,18,,interstate,oneoff,Madhu
722,Uday,Rai,M,39,10,,interstate,oneoff,Ravi
723,Manjunath,Suvarna,M,53,21,,market_area,oneoff,Karthik
724,Praveen,Pawar,M,18,24,,"narcotics,weapon",oneoff,Farhan
725,Eshwar,Mallya,M,20,31,,cyber,oneoff,Arun
726,Anand,Reddy,M,29,18,,vehicle,oneoff,Mahesh
727,Pavan,Hadimani,M,51,10,,"weapon,market_area",oneoff,Krishna
728,Umesh,Suvarna,M,47,5,,night_ops,oneoff,Uday
729,Manjunath,Pawar,M,33,9,,"narcotics,vehicle",oneoff,Nithin
730,Nandish,Gaonkar,M,28,8,,cyber,oneoff,Balaji
731,Karthik,Murthy,M,25,10,,interstate,oneoff,Varun
732,Sharath,Reddy,M,26,4,,"interstate,cyber",oneoff,Krishna
733,Bhavya,Pujari,F,43,20,,"night_ops,narcotics",oneoff,Ravi
734,Madhu,Iyer,M,45,25,,"narcotics,vehicle",oneoff,Pavan
735,Lohith,Lamani,M,33,24,,"weapon,market_area",oneoff,Ravi
736,Santosh,Kattimani,M,42,8,,market_area,repeat,Uday
737,Suresh,Reddy,M,20,20,,night_ops,oneoff,Vijay
738,Naveen,Sharma,M,38,6,,"vehicle,narcotics",oneoff,Karthik
739,Eshwar,Khan,M,54,30,,vehicle,oneoff,Ganesh
740,Uday,Kodagu,M,35,30,,cyber,oneoff,Nithin
741,Chetan,Nayaka,M,33,14,,"night_ops,weapon",oneoff,Ravi
742,Nagaraj,Uppar,M,18,23,,weapon,oneoff,Jagadish
743,Rajesh,Kamath,M,27,12,,"cyber,night_ops",oneoff,Chandru
744,Prakash,Talawar,M,53,29,,vehicle,oneoff,Salman
745,Srinivas,Kodagu,M,25,15,,"market_area,cyber",oneoff,Lokesh
746,Zameer,Hadimani,M,52,5,,market_area,oneoff,Jagadish
747,Gayathri,Jadhav,F,26,5,,"narcotics,cyber",oneoff,Shivakumar
748,Farhan,Pawar,M,39,6,,night_ops,oneoff,Shivakumar
749,Yogesh,Uppar,M,33,19,,"weapon,interstate",oneoff,Imran
