CaseMasterID,VictimName,AgeYear,GenderID
940,Eshwar Badiger,28,M
941,Noor Angadi,30,F
943,Anitha Gaonkar,22,F
943,Nagaraj Devadiga,57,M
944,Ananya Chavan,35,F
946,Sunil Lamani,38,M
947,Sunil Lamani,21,M
948,Rachana Shetty,55,F
953,Imran Kodagu,65,M
954,Bharathi Chavan,52,F
957,Ayesha Iyer,63,F
957,Roopa Hegde,62,F
958,Dhanya Talawar,34,F
960,Lokesh Bhat,63,M
960,Manjula Iyer,26,F
961,Karthik Uppar,19,M
961,Chaitra Murthy,20,F
962,Harini Badiger,17,F
963,Basavaraj Reddy,32,M
965,Ananya Uppar,26,F
966,Manjunath Belagavi,34,M
967,Krishna Rai,59,M
968,Nagaraj Salian,61,M
969,Kalpana Naik,16,F
969,Chetan Hadimani,55,M
974,Devaraj Acharya,38,M
974,Uday Nayaka,31,M
975,Netravati Nayaka,41,F
975,Farhan Wali,30,M
977,Kavya Madiwalar,19,F
977,Chandana Desai,29,F
979,Vijay Belagavi,33,M
979,Savitha Hegde,67,F
980,Prakash Hiremath,67,M
980,Tanveer Pujari,68,M
982,Ishwarya Reddy,56,F
982,Nithin Bhat,29,M
983,Geetha Suvarna,46,F
985,Mohammed Kodagu,69,M
985,Yashoda Badiger,29,F
986,Anand Reddy,23,M
987,Karthik Patil,24,M
990,Ranganath Acharya,20,M
990,Shivakumar Khan,39,M
991,Lakshmi Doddamani,52,F
992,Usha Gaonkar,42,F
994,Rajesh Murthy,26,M
994,Ananya Patil,21,F
996,Praveen Kulkarni,53,M
997,Jagadish Murthy,59,M
997,Sunitha Shanbhag,21,F
998,Divya Madiwalar,59,F
999,Umesh Rao,35,M
1000,Fatima Mallya,36,F
1006,Sushma Bhat,60,F
1006,Triveni Mallya,66,F
1007,Shwetha Madiwalar,56,F
1007,Pooja Jadhav,41,F
1008,Krishna Acharya,63,M
1009,Anand Madiwalar,49,M
1010,Hemalatha Pawar,24,F
1010,Uday Uppar,31,M
1011,Nandini Gaonkar,31,F
1011,Varun Belagavi,53,M
1012,Omkar Belagavi,40,M
1014,Noor Hadimani,45,F
1014,Chandana Nayaka,19,F
1015,Zameer Angadi,35,M
1020,Bhavya Kattimani,16,F
1020,Darshan Uppar,17,M
1021,Uma Rai,43,F
1022,Anil Badiger,30,M
1022,Vidya Mallya,30,F
1023,Lokesh Nayaka,53,M
1025,Dhanya Desai,34,F
1025,Uma Acharya,63,F
1026,Basavaraj Gaonkar,51,M
1028,Noor Belagavi,17,F
1029,Divya Salian,62,F
1030,Chandru Reddy,19,M
1031,Deepika Gowda,56,F
1032,Srinivas Hiremath,40,M
1033,Rekha Iyer,60,F
1033,Pavan Kattimani,29,M
1035,Vinay Jadhav,26,M
1035,Mahesh Kamath,49,M
1036,Uma Desai,24,F
1036,Netravati Uppar,50,F
1037,Vidya Bhat,46,F
1039,Abdul Kulkarni,61,M
1040,Geetha Kattimani,55,F
1040,Farhan Pawar,66,M
1041,Gowramma Pujari,38,F
1041,Usha Badiger,55,F
1042,Lalitha Devadiga,17,F
1042,Suresh Rao,21,M
1043,Salman Lamani,26,M
1043,Chaitra Murthy,17,F
1045,Jyothi Rao,33,F
1045,Lakshmi Desai,18,F
1047,Vani Nayaka,69,F
1047,Sahana Gowda,67,F
1051,Sunitha Kumar,57,F
1052,Noor Kulkarni,46,F
1052,Fatima Rai,41,F
1053,Padma Acharya,70,F
1054,Suresh Mudaliar,30,M
1057,Shivakumar Gowda,69,M
1058,Kavya Bandi,30,F
1058,Ishwarya Gaonkar,35,F
1059,Harish Lamani,47,M
1060,Harish Bandi,44,M
1061,Harini Acharya,27,F
1061,Sabiha Kodagu,38,F
1062,Anand Patil,26,M
1063,Shivakumar Naik,34,M
1065,Fatima Talawar,46,F
1066,Ruksana Pawar,18,F
1067,Shivakumar Nayaka,48,M
1067,Padma Hegde,49,F
1069,Venkatesh Naik,43,M
1072,Ravi Sharma,31,M
1073,Bhavya Chavan,68,F
1073,Triveni Hiremath,24,F
1074,Divya Wali,50,F
1074,Kamala Wali,58,F
1076,Madhu Talawar,38,M
1077,Mahesh Murthy,39,M
1077,Rekha Kamath,58,F
1078,Vidya Devadiga,70,F
1080,Lokesh Mudaliar,59,M
1080,Jagadish Acharya,35,M
1082,Rachana Hiremath,17,F
1082,Ganesh Wali,70,M
1083,Ayesha Salian,40,F
1083,Gayathri Desai,70,F
1086,Lalitha Desai,35,F
1087,Chandana Pawar,17,F
1088,Puneeth Kodagu,59,M
1088,Pooja Hiremath,28,F
1089,Gowramma Pawar,29,F
1089,Mamatha Mudaliar,53,F
1090,Lalitha Kulkarni,63,F
1092,Pallavi Kulkarni,40,F
1092,Latha Suvarna,45,F
1094,Jagadish Lamani,46,M
1095,Kiran Uppar,17,M
1096,Triveni Rai,60,F
1097,Yogesh Pujari,29,M
1098,Ishwarya Naik,27,F
1098,Arun Hadimani,55,M
1099,Anil Hiremath,38,M
1100,Sabiha Jadhav,34,F
1101,Rizwan Angadi,60,M
1101,Nithin Angadi,37,M
1102,Yashoda Pawar,44,F
1102,Noor Shanbhag,37,F
1103,Triveni Jadhav,31,F
1103,Vani Murthy,51,F
1104,Lokesh Talawar,68,M
1104,Vidya Bhat,65,F
1105,Rachana Desai,27,F
1106,Tejaswini Kumar,58,F
1106,Sahana Reddy,51,F
1107,Kalpana Naik,65,F
1109,Ayesha Lamani,62,F
1109,Ganesh Devadiga,54,M
1110,Kiran Reddy,53,M
1110,Thimmaiah Madiwalar,47,M
1113,Rachana Madiwalar,49,F
1114,Uday Iyer,53,M
1114,Savitha Belagavi,57,F
1115,Sunitha Shanbhag,39,F
1119,Puneeth Hadimani,62,M
1122,Rajesh Jadhav,44,M
1124,Deepika Sharma,39,F
1124,Pooja Lamani,43,F
1125,Mamatha Lamani,18,F
1127,Deepa Naik,50,F
1127,Naveen Mudaliar,33,M
1128,Gopal Gaonkar,33,M
1128,Jagadish Belagavi,19,M
1129,Sandeep Kamath,48,M
1129,Geetha Suvarna,33,F
1131,Yashoda Chavan,32,F
1131,Bhavya Kodagu,35,F
1134,Anil Desai,30,M
1134,Rajesh Kodagu,24,M
1136,Manjula Kumar,35,F
1137,Uday Kodagu,36,M
1138,Vidya Hadimani,69,F
1139,Bindu Shanbhag,30,F
1139,Yashwanth Mallya,62,M
1142,Mahesh Rao,37,M
1142,Shwetha Kamath,52,F
1143,Harini Mudaliar,46,F
1143,Madhu Mallya,53,M
1146,Yogesh Kodagu,53,M
1146,Madhu Salian,22,M
1147,Chandana Chavan,70,F
1147,Rekha Khan,65,F
1148,Noor Lamani,21,F
1149,Usha Shanbhag,29,F
1149,Karthik Hadimani,52,M
1150,Devaraj Hegde,24,M
1151,Eshwar Wali,28,M
1151,Nagaraj Badiger,30,M
1152,Arun Talawar,26,M
1152,Lalitha Rao,30,F
1153,Sunitha Mudaliar,66,F
1155,Gayathri Kodagu,47,F
1155,Waseem Talawar,63,M
1156,Geetha Mudaliar,30,F
1156,Rajesh Bandi,32,M
1157,Sahana Sharma,39,F
1157,Uday Sharma,36,M
1161,Bharathi Talawar,64,F
1163,Varun Kamath,50,M
1163,Abdul Gowda,38,M
1166,Devaraj Desai,33,M
1167,Yashoda Jadhav,49,F
1168,Anitha Kodagu,54,F
1168,Nandish Uppar,29,M
1169,Netravati Murthy,45,F
1169,Manjula Suvarna,65,F
1170,Akshata Jadhav,45,F
1170,Yashwanth Salian,60,M
1171,Chaitra Madiwalar,21,F
1171,Lohith Wali,21,M
1173,Nandini Madiwalar,36,F
1174,Karthik Acharya,69,M
1174,Divya Jadhav,16,F
1176,Pavan Sharma,69,M
1176,Lalitha Hiremath,54,F
1178,Ravi Murthy,42,M
1178,Lohith Suvarna,18,M
1179,Harish Jadhav,27,M
1180,Karthik Jadhav,21,M
1181,Kiran Kumar,46,M
1181,Salman Naik,62,M
1184,Bhavya Wali,25,F
1186,Vinay Naik,51,M
1186,Sabiha Gaonkar,53,F
1189,Netravati Uppar,55,F
1190,Zameer Jadhav,35,M
1190,Roopa Doddamani,40,F
1193,Anil Shetty,67,M
1198,Nandish Suvarna,34,M
1198,Bharathi Gaonkar,55,F
1199,Anil Shanbhag,30,M
1199,Roopa Belagavi,26,F
1200,Gayathri Badiger,42,F
1200,Prakash Kattimani,28,M
1201,Anil Rao,62,M
1201,Yogesh Doddamani,59,M
1202,Varun Kattimani,25,M
1202,Praveen Mallya,22,M
1204,Kalpana Sharma,27,F
1204,Kavya Wali,26,F
1205,Deepa Bandi,37,F
1210,Devaraj Kulkarni,64,M
1210,Ranganath Doddamani,18,M
1211,Hanumantha Iyer,66,M
1212,Hemalatha Desai,33,F
1213,Jyothi Desai,36,F
1213,Geetha Rai,20,F
1214,Vinay Chavan,29,M
1214,Umesh Murthy,27,M
1218,Santosh Rai,38,M
1218,Arun Badiger,18,M
1219,Ganesh Hegde,48,M
1224,Meena Talawar,29,F
1224,Vinay Salian,16,M
1225,Vidya Acharya,43,F
1225,Sandeep Devadiga,38,M
1228,Lokesh Reddy,40,M
1233,Anitha Devadiga,64,F
1234,Thimmaiah Murthy,30,M
1234,Rizwan Sharma,33,M
1236,Sahana Shanbhag,41,F
1236,Harini Iyer,28,F
1237,Nagaraj Salian,23,M
1237,Farhan Madiwalar,42,M
1239,Uday Shanbhag,62,M
1240,Dhanya Bandi,60,F
1241,Rekha Naik,51,F
1242,Ishwarya Rai,23,F
1243,Shivakumar Sharma,46,M
1243,Roopa Hegde,29,F
1245,Kamala Hegde,51,F
1246,Bhavya Madiwalar,64,F
1247,Imran Murthy,70,M
1249,Meena Murthy,33,F
1249,Deepa Hegde,20,F
1250,Pavan Murthy,16,M
1250,Yashwanth Reddy,25,M
1251,Pooja Pujari,49,F
1251,Ruksana Mudaliar,17,F
1253,Eshwar Angadi,65,M
1254,Nandini Kodagu,59,F
1254,Girish Rai,32,M
1255,Lokesh Sharma,24,M
1255,Latha Talawar,16,F
1257,Gopal Chavan,65,M
1257,Vidya Rao,29,F
1258,Madhu Hegde,40,M
1259,Vijay Kamath,57,M
1261,Deepa Kattimani,40,F
1261,Ramesh Gowda,63,M
1263,Sandeep Talawar,37,M
1265,Chandru Bandi,54,M
1265,Rachana Naik,64,F
1266,Uma Shetty,32,F
1269,Lohith Uppar,16,M
1269,Arun Iyer,70,M
1270,Salman Bhat,51,M
1271,Manjula Salian,54,F
1271,Lakshmi Kulkarni,36,F
1272,Sahana Chavan,51,F
1272,Netravati Pawar,40,F
1273,Tanveer Gowda,55,M
1274,Uday Acharya,67,M
1275,Geetha Rao,60,F
1276,Yashoda Hegde,66,F
1276,Yogesh Wali,30,M
1277,Lalitha Gowda,27,F
1277,Padma Bandi,42,F
1278,Dhanya Chavan,61,F
1278,Ramesh Rao,23,M
1279,Indira Kattimani,42,F
1282,Rekha Kamath,28,F
1285,Kiran Pawar,27,M
1285,Dhanya Kattimani,66,F
1286,Mahesh Belagavi,58,M
1286,Reshma Kulkarni,46,F
1289,Divya Murthy,57,F
1289,Shivakumar Kulkarni,41,M
1290,Bindu Pawar,47,F
1290,Darshan Gowda,44,M
1293,Bhavya Naik,28,F
1293,Deepa Khan,66,F
1294,Uday Iyer,16,M
1294,Meena Badiger,22,F
1296,Sushma Belagavi,49,F
1297,Rizwan Acharya,24,M
1297,Sharath Suvarna,65,M
1298,Imran Rao,32,M
1299,Chandana Iyer,29,F
1300,Mamatha Nayaka,52,F
1301,Harini Iyer,60,F
1302,Hemalatha Chavan,21,F
1302,Ayesha Bandi,59,F
1303,Deepa Sharma,47,F
1303,Girish Sharma,47,M
1304,Harini Pawar,69,F
1305,Prakash Pawar,54,M
1306,Kiran Mallya,41,M
1308,Hemalatha Wali,41,F
1310,Jagadish Angadi,39,M
1310,Praveen Shanbhag,40,M
1312,Sabiha Bandi,48,F
1313,Akshata Uppar,29,F
1313,Nithin Belagavi,33,M
1317,Pallavi Shanbhag,50,F
1318,Vani Uppar,29,F
1318,Sharath Hegde,68,M
1320,Uma Uppar,39,F
1320,Dinesh Lamani,54,M
1321,Kamala Kumar,54,F
1321,Rachana Reddy,47,F
1322,Reshma Bandi,17,F
1322,Lalitha Doddamani,44,F
1323,Gopal Pawar,50,M
1324,Manjula Kodagu,50,F
1325,Uday Hiremath,36,M
1328,Nagaraj Suvarna,61,M
1328,Bindu Lamani,58,F
1329,Zameer Salian,62,M
1329,Divya Pawar,37,F
1331,Abdul Reddy,64,M
1332,Darshan Mallya,37,M
1332,Basavaraj Hiremath,35,M
1334,Farhan Sharma,20,M
1334,Anil Bhat,64,M
1335,Karthik Salian,48,M
1337,Naveen Kattimani,45,M
1338,Usha Jadhav,59,F
1339,Lakshmi Talawar,65,F
1340,Chandana Suvarna,68,F
1341,Sahana Sharma,45,F
1341,Chandana Hadimani,19,F
1342,Imran Doddamani,54,M
1344,Fatima Badiger,50,F
1344,Triveni Shetty,39,F
1345,Girish Murthy,57,M
1346,Ramesh Hadimani,64,M
1346,Bindu Shetty,19,F
1347,Salman Sharma,40,M
1349,Harish Angadi,66,M
1349,Rizwan Gaonkar,67,M
1351,Ishwarya Kodagu,26,F
1353,Ayesha Hegde,57,F
1354,Geetha Doddamani,60,F
1354,Srinivas Gaonkar,25,M
1357,Imran Shanbhag,33,M
1357,Pallavi Iyer,40,F
1359,Ganesh Hegde,39,M
1360,Sabiha Gaonkar,48,F
1360,Suresh Pawar,32,M
1361,Chandru Hiremath,50,M
1361,Uday Devadiga,25,M
1362,Anitha Rai,64,F
1362,Ramesh Kamath,25,M
1363,Gayathri Kattimani,19,F
1365,Uma Khan,31,F
1366,Waseem Madiwalar,65,M
1366,Sushma Bandi,22,F
1367,Geetha Gaonkar,55,F
1368,Kamala Gaonkar,28,F
1368,Darshan Chavan,57,M
1369,Varun Mudaliar,44,M
1370,Tejaswini Salian,42,F
1370,Divya Uppar,25,F
1372,Divya Kodagu,22,F
1372,Manjunath Lamani,48,M
1373,Hemalatha Madiwalar,58,F
1374,Bindu Bhat,70,F
1375,Gayathri Salian,39,F
1375,Rizwan Desai,28,M
1376,Nagaraj Reddy,63,M
1376,Lakshmi Devadiga,58,F
1377,Nandish Uppar,43,M
1378,Sunitha Iyer,27,F
1378,Triveni Mallya,16,F
1379,Eshwar Acharya,29,M
1382,Jyothi Shetty,56,F
1382,Kalpana Kumar,35,F
1383,Manjunath Murthy,30,M
1384,Eshwar Pawar,26,M
1385,Ganesh Shanbhag,33,M
1385,Imran Gaonkar,60,M
1386,Anitha Pawar,34,F
1387,Harini Kattimani,70,F
1387,Nandish Lamani,70,M
1392,Reshma Salian,39,F
1392,Triveni Pujari,51,F
1393,Varun Iyer,16,M
1393,Hanumantha Kulkarni,39,M
1396,Bhavya Hadimani,54,F
1396,Shwetha Khan,53,F
1398,Shivakumar Gaonkar,19,M
1400,Kamala Acharya,58,F
1402,Roopa Kattimani,41,F
1404,Hanumantha Iyer,24,M
1405,Ananya Hiremath,31,F
1405,Divya Gaonkar,52,F
1406,Lalitha Patil,18,F
1407,Geetha Desai,18,F
1407,Sandeep Kamath,69,M
1409,Anitha Murthy,35,F
1411,Darshan Talawar,36,M
1412,Netravati Hiremath,59,F
1413,Puneeth Gaonkar,25,M
1414,Padma Wali,43,F
1415,Anil Kattimani,20,M
1415,Balaji Suvarna,39,M
1417,Suresh Acharya,21,M
1418,Vidya Shanbhag,45,F
1419,Pallavi Murthy,65,F
1420,Indira Sharma,67,F
1421,Ganesh Shanbhag,19,M
1422,Girish Jadhav,17,M
1423,Pallavi Hadimani,58,F
1423,Lalitha Jadhav,57,F
1424,Sunitha Pujari,56,F
1424,Roopa Iyer,16,F
1425,Kalpana Rai,29,F
1427,Kalpana Naik,60,F
1427,Vani Kamath,65,F
1429,Usha Lamani,69,F
1434,Harini Pawar,21,F
1436,Salman Nayaka,59,M
1437,Nandish Rao,43,M
1437,Yashoda Devadiga,43,F
1438,Arun Madiwalar,24,M
1439,Rekha Rai,31,F
1439,Arun Talawar,34,M
1440,Harini Kumar,65,F
1441,Manjula Murthy,48,F
1441,Gayathri Desai,64,F
1442,Pooja Shetty,62,F
1442,Lakshmi Devadiga,53,F
1445,Dinesh Nayaka,32,M
1446,Omkar Bandi,55,M
1450,Vijay Khan,41,M
1450,Basavaraj Kulkarni,34,M
1451,Chetan Badiger,63,M
1451,Kiran Pujari,67,M
1455,Gowramma Kattimani,34,F
1460,Srinivas Gowda,28,M
1462,Nagaraj Shanbhag,63,M
1463,Ananya Talawar,59,F
1464,Sushma Uppar,21,F
1464,Ranganath Chavan,26,M
1467,Abdul Sharma,32,M
1467,Farhan Acharya,69,M
1468,Triveni Patil,54,F
1471,Hemalatha Naik,56,F
1472,Imran Desai,28,M
1472,Netravati Sharma,70,F
1473,Vinay Angadi,56,M
1475,Farhan Hegde,49,M
1476,Anitha Murthy,57,F
1476,Reshma Rao,57,F
1478,Karthik Kulkarni,53,M
1478,Ayesha Hadimani,37,F
1479,Ruksana Madiwalar,50,F
1479,Hemalatha Talawar,29,F
1480,Lalitha Jadhav,25,F
1482,Uday Shanbhag,38,M
1483,Pallavi Nayaka,64,F
1484,Naveen Murthy,59,M
1484,Zameer Mudaliar,49,M
1486,Umesh Kattimani,45,M
1487,Umesh Rai,21,M
1490,Savitha Hiremath,37,F
1492,Bhavya Patil,24,F
1492,Noor Khan,33,F
1493,Rizwan Wali,36,M
1495,Yogesh Madiwalar,67,M
1497,Arun Mudaliar,32,M
1497,Nithin Gaonkar,51,M
1498,Netravati Bandi,22,F
1500,Yashwanth Pawar,16,M
1501,Nandini Badiger,30,F
1501,Anitha Desai,53,F
1502,Chandana Gowda,18,F
1503,Rachana Naik,19,F
1503,Sabiha Mudaliar,25,F
1505,Shwetha Bandi,37,F
1507,Harini Belagavi,63,F
1511,Rachana Sharma,35,F
1514,Vidya Shanbhag,38,F
1515,Basavaraj Khan,34,M
1516,Vijay Madiwalar,37,M
1518,Bindu Salian,50,F
1519,Shwetha Khan,22,F
1522,Darshan Rao,58,M
1522,Sushma Suvarna,60,F
1525,Savitha Mallya,21,F
1527,Usha Kodagu,44,F
1527,Santosh Angadi,23,M
1528,Divya Talawar,28,F
1530,Shwetha Suvarna,29,F
1531,Sahana Uppar,62,F
1531,Deepa Kulkarni,33,F
1532,Praveen Kamath,28,M
1532,Shwetha Madiwalar,20,F
1533,Srinivas Bhat,32,M
1533,Gayathri Shanbhag,54,F
1534,Deepa Pujari,51,F
1535,Anil Salian,20,M
1535,Netravati Chavan,50,F
1536,Usha Gowda,34,F
1536,Akshata Doddamani,47,F
1537,Bharathi Rao,33,F
1540,Ayesha Kulkarni,46,F
1541,Jagadish Nayaka,67,M
1542,Prakash Suvarna,70,M
1543,Arun Mudaliar,54,M
1545,Chaitra Uppar,28,F
1546,Balaji Angadi,65,M
1547,Tanveer Madiwalar,27,M
1547,Reshma Bhat,48,F
1551,Noor Hegde,55,F
1554,Jyothi Shetty,49,F
1554,Chaitra Uppar,28,F
1555,Netravati Belagavi,59,F
1557,Waseem Jadhav,25,M
1557,Mahesh Bhat,18,M
1558,Indira Doddamani,54,F
1559,Lohith Mallya,66,M
1559,Rachana Nayaka,64,F
1561,Mamatha Pujari,59,F
1563,Ananya Gowda,62,F
1564,Mamatha Kattimani,65,F
1564,Anil Shetty,48,M
1565,Chetan Jadhav,26,M
1565,Padma Shetty,31,F
1566,Savitha Hegde,20,F
1566,Sabiha Hiremath,33,F
1567,Kiran Doddamani,60,M
1572,Mamatha Kulkarni,31,F
1574,Rajesh Badiger,37,M
1574,Bhavya Naik,42,F
1575,Omkar Nayaka,22,M
1575,Balaji Chavan,18,M
1576,Geetha Kattimani,65,F
1576,Omkar Rai,32,M
1577,Mohammed Nayaka,41,M
1577,Nagaraj Gowda,59,M
1578,Roopa Gaonkar,17,F
1578,Latha Sharma,59,F
1581,Waseem Shanbhag,58,M
1581,Kiran Jadhav,41,M
1582,Uday Belagavi,28,M
1582,Krishna Angadi,38,M
1584,Hemalatha Pawar,66,F
1586,Thimmaiah Angadi,45,M
1586,Waseem Naik,28,M
1589,Jagadish Rai,59,M
1589,Chaitra Angadi,27,F
1595,Savitha Gaonkar,29,F
1595,Thimmaiah Doddamani,21,M
1596,Basavaraj Bandi,67,M
1597,Rajesh Iyer,50,M
1599,Akshata Sharma,21,F
1599,Varun Suvarna,43,M
1600,Eshwar Iyer,19,M
1600,Chandana Angadi,36,F
1602,Tejaswini Gaonkar,57,F
1602,Srinivas Kattimani,65,M
1603,Divya Desai,25,F
1604,Srinivas Hiremath,69,M
1604,Kalpana Nayaka,34,F
1605,Praveen Devadiga,61,M
1607,Lakshmi Talawar,56,F
1607,Zameer Rai,21,M
1608,Usha Suvarna,52,F
1608,Eshwar Mudaliar,48,M
1609,Vidya Nayaka,22,F
1609,Lakshmi Lamani,52,F
1613,Zeenath Pujari,57,F
1613,Yogesh Gaonkar,61,M
1614,Deepika Hegde,66,F
1614,Umesh Hadimani,23,M
1615,Farhan Iyer,24,M
1616,Rajesh Badiger,44,M
1617,Padma Shetty,52,F
1618,Ganesh Uppar,41,M
1620,Zeenath Madiwalar,29,F
1622,Ganesh Mudaliar,62,M
1623,Karthik Khan,23,M
1623,Kavya Mudaliar,54,F
1624,Latha Badiger,37,F
1625,Prakash Wali,20,M
1625,Zeenath Lamani,36,F
1626,Uma Acharya,25,F
1626,Yogesh Belagavi,35,M
1627,Netravati Kulkarni,21,F
1628,Zameer Murthy,16,M
1628,Puneeth Pawar,59,M
1629,Meena Shanbhag,36,F
1629,Manjunath Madiwalar,54,M
1632,Pooja Mudaliar,53,F
1632,Varun Hegde,62,M
1633,Noor Shanbhag,47,F
1633,Kavya Bhat,32,F
1634,Suresh Angadi,20,M
1635,Dhanya Devadiga,47,F
1635,Lohith Rai,20,M
1636,Bhavya Kamath,54,F
1636,Devaraj Bhat,29,M
1637,Netravati Mallya,47,F
1638,Lalitha Angadi,61,F
1641,Ganesh Rao,54,M
1644,Deepika Acharya,23,F
1645,Chetan Patil,28,M
1647,Rekha Hadimani,38,F
1650,Nagaraj Hegde,54,M
1651,Basavaraj Acharya,22,M
1653,Tanveer Shanbhag,47,M
1653,Chandru Pujari,17,M
1654,Gayathri Kamath,49,F
1656,Arun Suvarna,29,M
1656,Vidya Rai,57,F
1657,Nandini Bhat,55,F
1657,Ayesha Bhat,41,F
1658,Ranganath Kamath,39,M
1659,Jyothi Nayaka,68,F
1661,Shwetha Lamani,34,F
1662,Sandeep Shanbhag,53,M
1663,Nandish Gowda,18,M
1663,Kalpana Nayaka,65,F
1664,Ananya Talawar,33,F
1665,Eshwar Pawar,44,M
1665,Reshma Pujari,51,F
1666,Salman Desai,50,M
1666,Lohith Murthy,51,M
1667,Reshma Gaonkar,17,F
1667,Yashwanth Mudaliar,64,M
1669,Kiran Suvarna,53,M
1669,Gowramma Patil,49,F
1670,Zameer Kattimani,36,M
1671,Dinesh Reddy,41,M
1671,Santosh Shetty,36,M
1672,Zameer Shetty,66,M
1672,Rachana Chavan,61,F
1674,Roopa Hiremath,21,F
1677,Lokesh Angadi,37,M
1677,Abdul Rai,23,M
1680,Suresh Devadiga,50,M
1680,Kiran Rai,42,M
1681,Lakshmi Talawar,38,F
1685,Thimmaiah Patil,38,M
1685,Nandini Pujari,42,F
1686,Zeenath Salian,28,F
1688,Nithin Bhat,64,M
1689,Suresh Hegde,70,M
1689,Bharathi Kulkarni,40,F
1690,Pallavi Bandi,51,F
1690,Gopal Nayaka,45,M
1691,Karthik Badiger,36,M
1691,Rekha Rao,34,F
1692,Usha Badiger,44,F
1692,Manjula Kumar,26,F
1694,Sunitha Badiger,52,F
1697,Rekha Naik,16,F
1697,Omkar Madiwalar,50,M
1698,Arun Lamani,32,M
1699,Anitha Badiger,19,F
1701,Noor Desai,21,F
1701,Ranganath Rao,45,M
1702,Ayesha Bandi,31,F
1702,Waseem Nayaka,26,M
1705,Kavya Kattimani,56,F
1705,Bharathi Chavan,32,F
1707,Ramesh Madiwalar,38,M
1708,Gowramma Hegde,38,F
1708,Ravi Salian,64,M
1709,Sabiha Rai,38,F
1710,Ishwarya Mallya,53,F
1711,Gayathri Pawar,23,F
1715,Puneeth Talawar,32,M
1715,Rachana Chavan,68,F
1716,Pooja Rai,61,F
1720,Venkatesh Reddy,44,M
1720,Vani Lamani,21,F
1722,Imran Salian,45,M
1722,Vidya Kattimani,28,F
1723,Arun Madiwalar,24,M
1725,Pooja Acharya,44,F
1725,Roopa Reddy,33,F
1728,Indira Kattimani,18,F
1729,Karthik Chavan,17,M
1732,Arun Acharya,51,M
1732,Anil Jadhav,19,M
1735,Nandish Suvarna,21,M
1735,Ravi Mallya,22,M
1738,Mahesh Shanbhag,56,M
1738,Madhu Devadiga,38,M
1739,Lalitha Gaonkar,40,F
1739,Sunil Badiger,35,M
1740,Rajesh Bhat,23,M
1741,Basavaraj Reddy,25,M
1742,Yashoda Patil,62,F
1743,Devaraj Lamani,31,M
1743,Uma Sharma,56,F
1744,Nandini Murthy,62,F
1748,Kavya Kumar,28,F
1751,Uday Sharma,34,M
1752,Krishna Bhat,57,M
1752,Dinesh Shetty,22,M
1753,Bhavya Madiwalar,50,F
1756,Karthik Devadiga,18,M
1757,Geetha Bandi,56,F
1758,Hemalatha Desai,51,F
1759,Anand Reddy,18,M
1759,Noor Hiremath,48,F
1760,Chandru Kumar,37,M
1760,Krishna Doddamani,52,M
1761,Noor Shanbhag,17,F
1761,Lakshmi Shanbhag,67,F
1762,Tanveer Lamani,55,M
1762,Gopal Wali,20,M
1763,Usha Mallya,55,F
1764,Karthik Uppar,44,M
1765,Praveen Shanbhag,16,M
1765,Sabiha Gaonkar,56,F
1766,Madhu Wali,67,M
1766,Bharathi Badiger,32,F
1767,Bindu Jadhav,29,F
1768,Usha Sharma,69,F
1768,Sandeep Nayaka,48,M
1770,Kamala Madiwalar,16,F
1770,Gopal Pujari,22,M
1771,Usha Gowda,44,F
1772,Pallavi Kumar,32,F
1772,Sahana Mallya,27,F
1773,Praveen Lamani,56,M
1773,Harini Rao,28,F
1776,Mohammed Rao,26,M
1777,Pavan Reddy,21,M
1778,Uma Badiger,59,F
1778,Tejaswini Patil,50,F
1783,Ganesh Hegde,40,M
1783,Dhanya Bandi,18,F
1784,Devaraj Badiger,46,M
1784,Yogesh Pujari,38,M
1785,Lohith Bandi,58,M
1787,Chandana Angadi,20,F
1787,Eshwar Acharya,20,M
1788,Karthik Gaonkar,50,M
1789,Deepa Pujari,61,F
1790,Yashoda Bandi,49,F
1790,Pooja Rao,21,F
1791,Geetha Uppar,59,F
1791,Yashoda Hiremath,33,F
1792,Manjunath Murthy,19,M
1792,Srinivas Kulkarni,21,M
1793,Rekha Talawar,20,F
1794,Kalpana Hiremath,60,F
1794,Nandish Suvarna,16,M
1795,Manjunath Madiwalar,48,M
1795,Gopal Rai,50,M
1796,Ishwarya Naik,36,F
1799,Eshwar Mallya,70,M
1799,Basavaraj Murthy,41,M
1800,Lakshmi Kattimani,45,F
1800,Salman Pawar,21,M
1801,Kavya Pujari,53,F
1801,Mahesh Bandi,35,M
1802,Devaraj Bhat,32,M
1802,Sunitha Mallya,65,F
1804,Pallavi Bhat,62,F
1805,Zeenath Kulkarni,40,F
1805,Anand Shanbhag,63,M
1807,Harini Madiwalar,21,F
1808,Naveen Gowda,39,M
1808,Puneeth Iyer,29,M
1810,Puneeth Pujari,48,M
1810,Sahana Mallya,50,F
1811,Shwetha Chavan,43,F
1812,Reshma Kamath,44,F
1812,Anil Murthy,52,M
1815,Ishwarya Suvarna,30,F
1816,Divya Uppar,35,F
1816,Varun Iyer,38,M
1818,Santosh Iyer,55,M
1818,Fatima Desai,57,F
1820,Lakshmi Madiwalar,55,F
1820,Nandish Salian,18,M
1822,Nithin Bandi,19,M
