AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,FatherName,PersonID
553,539,Nagaraj Hegde,39,M,Vinay,A1
554,540,Naveen Mallya,53,M,Prakash,A1
555,541,Praveen Uppar,35,M,Anand,A1
556,542,Karthik Mudaliar,18,M,Vinay,A1
557,543,Sunil Patil,53,M,Varun,A1
558,544,Anand Reddy,39,M,Anand,A1
559,545,Sandeep Mudaliar,53,M,Devaraj,A1
560,546,Padma Uppar,45,F,,A1
561,547,Sharath Kamath,25,M,Puneeth,A1
562,548,Sahana Shetty,22,F,Krishna,A1
563,549,Omkar Murthy,47,M,,A1
564,550,Rizwan Talawar,49,M,,A1
565,551,Gopal Aharya,19,M,Prakash,A1
566,552,Prakash Dddamani,48,M,Chetan,A1
567,553,Rachana Rao,55,F,Anil,A1
568,554,Varun Sharma,42,M,Kiran,A1
569,555,Rekha Pawar,32,F,Waseem,A1
570,556,Thimmaiah Hegde,27,M,Sandeep,A1
571,557,Darshan Murthy,27,M,Santosh,A1
572,558,Roopa Hiremath,27,F,Lokesh,A1
573,559,Raghavendra Kattimani,26,M,Umesh,A1
574,560,Arun Rao,18,M,Balaji,A1
575,561,Madhu Gowda,33,M,Zameer,A1
576,562,Bhavya Iyer,20,F,Thimmaiah,A1
577,563,Yogesh Devadiga,27,M,Tanveer,A1
578,564,Krishna Badiger,32,M,Zameer,A1
579,565,Pooja Doddamani,20,F,Zameer,A1
580,566,Venkatesh Madiwalar,28,M,Chandru,A1
581,567,Ganesh Bandi,32,M,Anand,A1
582,568,Ganesh Reddy,22,M,Prakash,A1
583,569,Mohammed Rai,49,M,Puneeth,A1
584,570,Manjunath Naik,43,M,Raghavendra,A1
585,571,Nithin Pujari,53,M,Ramesh,A1
586,572,Suresh Madiwalar,29,M,Vinay,A1
587,573,Noor Bandi,49,F,Karthik,A1
588,574,Salman Pawar,28,M,,A1
589,575,Sharath Shety,27,M,Hanumantha,A1
590,576,Salman Kodagu,44,M,Waseem,A1
591,577,Raghavendra Wali,39,M,,A1
592,578,Yogesh Rai,51,M,Hanumantha,A1
593,579,Nandish Pujari,28,M,,A1
594,580,Madhu Lamani,55,M,,A1
595,581,Lalitha Lamani,39,F,Rajesh,A1
596,582,Ranganath Desai,52,M,Varun,A1
597,583,Anil Mudaliar,47,M,Sharath,A1
598,584,Basavaraj Pujari,23,M,Girish,A1
599,585,Harish Setty,53,M,Yogesh,A1
600,586,Suresh Khan,42,M,Venkatesh,A1
601,587,Kiran Angadi,46,M,Naveen,A1
602,588,Madhu Gaonkar,48,M,Mohammed,A1
603,589,Sandeep Talawar,29,M,Zameer,A1
604,590,Venkatesh Nayka,25,M,,A1
605,591,Rachana Shanbhag,33,F,,A1
606,592,Anitha Gowda,46,F,Vijay,A1
607,593,Tejaswini Gaonkar,53,F,Ravi,A1
608,594,Shivakumar Pawar,50,M,Girish,A1
609,595,Zameer Suvarna,37,M,Gopal,A1
610,596,Vinay Reddy,35,M,,A1
611,596,Rajesh Mallya,46,M,Harish,A2
612,596,Venkatesh Gowda,54,M,Nandish,A3
613,597,Shwetha Rao,30,F,Pavan,A1
614,598,Manjunath Gowa,55,M,Balaji,A1
615,599,Nandish Shanbhag,36,M,Yashwanth,A1
616,600,Santosh Devadiga,31,M,Prakash,A1
617,601,Kavya Pujari,33,F,Lokesh,A1
618,602,Shivakumar Pujari,23,M,Basavaraj,A1
619,603,Vinay Sharma,20,M,Umesh,A1
620,604,Santosh Sharma,38,M,Madhu,A1
621,605,Meena Hadimani,38,F,Omkar,A1
622,606,Ganesh Murthy,22,M,Girish,A1
623,607,Shivakumar Lamani,30,M,Lohith,A1
624,608,Zameer Talawar,52,M,Zameer,A1
625,609,Umesh Mallya,31,M,Uday,A1
626,610,Prakash Angadi,42,M,,A1
627,611,Rachana Wali,21,F,Nandish,A1
628,612,Vinay Kulkarni,53,M,Lokesh,A1
629,613,Ramesh Kumar,18,M,Harish,A1
630,614,Puneeth Kodagu,46,M,,A1
631,615,Abdul Redy,26,M,S.,A1
632,616,Sharath Bhat,20,M,,A1
633,617,Thimmaiah Desai,28,M,Yogesh,A1
634,618,Sunil Lamani,36,M,Sharath,A1
635,619,Vani Bandi,46,F,Basavaraj,A1
636,620,Varun Lamani,37,M,,A1
637,621,Sharath Hadimani,41,M,Yogesh,A1
638,622,Ananya Talawar,51,F,Omkar,A1
639,623,Shivakumar Shetty,52,M,Ganesh,A1
640,624,Farhan Chavan,31,M,R.,A1
641,625,Balaji Salian,35,M,Eshwar,A1
642,626,Yashwanth Pawar,26,M,Varun,A1
643,627,Praveen Doddamni,36,M,Umesh,A1
644,628,Nandish Lmani,48,M,Hanumantha,A1
645,629,Puneeth Kumar,41,M,Dinesh,A1
646,630,Abdul Bandi,43,M,Thimmaiah,A1
647,631,Triveni Talawar,21,F,Karthik,A1
648,632,Devaraj Devadiga,17,M,,A1
649,633,Padma Nayaka,37,F,,A1
650,634,Krishna Talawar,25,M,Sunil,A1
651,635,Ganesh Pujari,22,M,,A1
652,636,Yashwanth Kodagu,28,M,Vinay,A1
653,637,Nandini Hiremath,24,F,Venkatesh,A1
654,638,Rizwan Talawar,55,M,Lohith,A1
655,639,Abdul Mudaliar,30,M,Jagadish,A1
656,640,Chetan Sharma,52,M,Darshan,A1
657,641,Eshwar Hadimani,49,M,Sandeep,A1
658,642,Girish Mallya,36,M,Waseem,A1
659,643,Ravi Salian,30,M,Puneeth,A1
660,644,Rajesh Patil,41,M,Suresh,A1
661,645,Praveen Naik,38,M,Basavaraj,A1
662,646,Nandish Mallya,26,M,,A1
663,647,Lakshmi Desai,44,F,Harish,A1
664,648,Sharath Bandi,50,M,,A1
665,649,Srinivas Badiger,37,M,Harish,A1
666,650,Ravi Desai,26,M,Manjunath,A1
667,651,Eshwar Nayaka,43,M,Chetan,A1
668,652,Anand Rao,53,M,Santosh,A1
669,653,Venkatesh Gowda,52,M,Nandish,A1
670,653,Rajesh Mallya,48,M,Harish,A2
671,653,Karthik Suvarna,31,M,Puneeth,A3
672,654,Dinesh Gaonkar,47,M,Nagaraj,A1
673,655,Zameer Patl,48,M,Thimmaiah,A1
674,656,Krishna,48,M,,A1
675,657,Mahesh Sharma,23,M,,A1
676,658,Girish Angadi,46,M,Darshan,A1
677,659,Madhu Rao,19,M,Lohith,A1
678,660,Gayathri Kattimani,25,F,Santosh,A1
679,661,Zameer Hadimani,51,M,,A1
680,662,Basavaraj Belagavi,25,M,Darshan,A1
681,663,Varun Shetty,46,M,Nithin,A1
682,664,Srinivas Khan,34,M,Darshan,A1
683,665,Vijay Rao,56,M,Basavaraj,A1
684,666,Kiran Pujari,28,M,Farhan,A1
685,667,Chetan Kumar,26,M,Umesh,A1
686,668,Suresh Hiremath,19,M,Imran,A1
687,669,Raghavendra Bhat,55,M,Thimmaiah,A1
688,670,Waseem Desai,21,M,Venkatesh,A1
689,671,Varun Desi,38,M,,A1
690,672,Praveen Wali,26,M,Dinesh,A1
691,673,Gopal Angadi,45,M,Srinivas,A1
692,674,Devaraj Bandi,46,M,Abdul,A1
693,675,Ishwarya Suvarna,44,F,Basavaraj,A1
694,676,Ranganath Kodagu,19,M,,A1
695,677,Sandeep Rao,24,M,,A1
696,678,Lakshmi Belagavi,32,F,,A1
697,679,V. Talawar,48,M,,A1
698,680,Manjunath Bandi,33,M,Naveen,A1
699,681,Abdul Naik,22,M,Basavaraj,A1
700,682,Meena Devadiga,38,F,Thimmaiah,A1
701,683,Divya Khan,42,F,Praveen,A1
702,684,Sabiha Deadiga,30,F,Jagadish,A1
703,685,Yashwanth Talawar,30,M,,A1
704,686,Sandeep Desai,21,M,,A1
705,687,Ramesh Jadhav,35,M,Shivakumar,A1
706,688,Manjunath Kamath,22,M,,A1
707,689,Lohith Naik,53,M,,A1
708,690,Devaraj Hremath,43,M,Mahesh,A1
709,691,Abdul Chavan,19,M,Mahesh,A1
710,692,Ranganath Suvarna,19,M,Varun,A1
711,693,Chaitra Kulkarni,27,F,Harish,A1
712,694,Mahesh Angadi,34,M,Nandish,A1
713,695,Rachana Patil,37,F,Yashwanth,A1
714,696,Roopa Lamani,18,F,Devaraj,A1
715,697,Nandish Reddy,26,M,,A1
716,698,Balaji Kulkarni,46,M,Naveen,A1
717,699,Mahesh Desai,35,M,Nithin,A1
718,700,Ganesh Angadi,21,M,Rizwan,A1
719,701,Tanveer Uppar,20,M,Yashwanth,A1
720,702,Suresh Naik,53,M,Naveen,A1
721,703,Shivakumar Pawar,45,M,Puneeth,A1
722,704,Karthik Bandi,54,M,Ravi,A1
723,705,Arun Patil,48,M,Omkar,A1
724,706,Lohith Kumar,45,M,Balaji,A1
725,707,Ishwarya Bandi,24,F,Thimmaiah,A1
726,708,Madhu Iyer,45,M,Pavan,A1
727,709,Lohith Rai,29,M,Anand,A1
728,710,Kavya Talawar,53,F,Harish,A1
729,711,Umesh Bhat,54,M,Praveen,A1
730,712,Z. Nayaka,38,F,Devaraj,A1
731,713,Naveen Talawar,49,M,Tanveer,A1
732,714,Ruksana Gaonkar,29,F,Puneeth,A1
733,715,Farhan Shetty,40,M,Uday,A1
734,716,Farhan Pawar,19,M,Omkar,A1
735,717,Abdul Pawar,47,M,Vijay,A1
736,717,Darshan Wali,47,M,Vijay,A2
737,717,Prakash Setty,19,M,,A3
738,718,Manjunath Kumar,26,M,Venkatesh,A1
739,719,Sunil Shetty,19,M,Imran,A1
740,720,Ganesh Lamani,35,M,,A1
741,721,Tanveer Murthy,29,M,Prakash,A1
742,722,Jagadish Jadhav,43,M,Srinivas,A1
743,723,Nandish Hiremath,45,M,Vinay,A1
744,724,Varun Doddamani,46,M,Sharath,A1
745,725,Omkar Gowda,28,M,,A1
746,726,Lakshmi Bhat,37,F,Omkar,A1
747,727,Ranganath Wali,18,M,Uday,A1
748,728,Yogesh Bandi,52,M,Umesh,A1
749,729,Nithin Badiger,29,M,,A1
750,730,Jagadish Devadiga,28,M,Srinivas,A1
751,731,Sunil Hadimani,39,M,Zameer,A1
752,732,U. Patil,35,M,Naveen,A1
753,733,Zameer Chavan,31,M,,A1
754,734,Thimmaiah Lamani,51,M,Ganesh,A1
755,735,Krishna Devadiga,24,M,Kiran,A1
756,736,Vinay Naik,31,M,Nithin,A1
757,737,Deepa Mudaliar,44,F,Zameer,A1
758,738,Vinay Talawar,43,M,Uday,A1
759,739,Salman Patil,26,M,Sunil,A1
760,740,Chandana Kulkani,40,F,Varun,A1
761,741,Girish Acharya,53,M,Uday,A1
762,742,Naveen Mudaliar,42,M,Girish,A1
763,743,Vijay,45,M,Manjunath,A1
764,744,Ramesh Naik,19,M,Rajesh,A1
765,745,Praveen Rao,28,M,Chetan,A1
766,746,Sunil Shanbhag,29,M,Anand,A1
767,747,Varun Talawar,52,M,,A1
768,748,Kalpana Hiremath,33,F,Imran,A1
769,749,Krishna Shanbhag,44,M,Thimmaiah,A1
770,750,Raghavendra Kamath,53,M,Praveen,A1
771,751,Raghavendra Mallya,53,M,,A1
772,752,Eshwar Nak,47,M,Prakash,A1
773,753,Imran Acharya,19,M,Ramesh,A1
774,754,Suresh Acharya,49,M,Eshwar,A1
775,755,Thimmaiah Iyer,41,M,Sharath,A1
776,756,Anand Pujari,47,M,Varun,A1
777,757,Tejaswini Shanbhag,34,F,Tanveer,A1
778,758,Nagaraj Reddy,47,M,,A1
779,759,Vani Talawar,53,F,Abdul,A1
780,760,Farhan Pujari,19,M,Chetan,A1
781,761,Chaitra Kodagu,31,F,Waseem,A1
782,762,Waseem Kattimani,18,M,Abdul,A1
783,763,Ravi Hadimani,53,M,Mohammed,A1
784,764,Raghavendra Belagavi,17,M,Balaji,A1
785,765,Dinesh Belagavi,18,M,Praveen,A1
786,766,Rizwan Khan,43,M,Puneeth,A1
787,767,Manjunath Patil,17,M,Nagaraj,A1
788,768,Sunil Hegde,20,M,Lohith,A1
789,769,Sahana Hadimani,23,F,Manjunath,A1
790,770,Darshan Salian,34,M,Darshan,A1
791,771,Ruksana Shety,49,F,Suresh,A1
792,772,Srinivas Shanbhag,44,M,Srinivas,A1
793,773,Nithin Kodagu,28,M,Ramesh,A1
794,774,Pavan Chavan,49,M,Rizwan,A1
795,775,Balaji Kodagu,38,M,Sunil,A1
796,776,Zameer Desai,47,M,Umesh,A1
797,777,Puneeth Rai,32,M,Uday,A1
798,778,Zeenath Mudaliar,20,F,Ravi,A1
799,779,Mahesh Jadhav,54,M,Prakash,A1
800,780,Anil Patil,48,M,,A1
801,781,Chetan Shetty,31,M,Devaraj,A1
802,782,Triveni Bhat,44,F,Suresh,A1
803,783,Noor Wali,28,F,Madhu,A1
804,784,Shivakumar Madiwalar,26,M,Pavan,A1
805,785,Fatima Kodagu,33,F,Sandeep,A1
806,786,Lohith Lamani,38,M,Mahesh,A1
807,787,Suresh Pawar,34,M,Yashwanth,A1
808,788,Raghavendra Reddy,46,M,Thimmaiah,A1
809,789,Girish Mudaliar,25,M,Venkatesh,A1
810,790,Imran Sharma,52,M,Farhan,A1
811,791,Srinivas Reddy,30,M,Ramesh,A1
812,792,Basavaraj Devadiga,44,M,Zameer,A1
813,793,Sunil Hadimani,19,M,Mohammed,A1
814,794,Zameer Pujari,24,M,Yashwanth,A1
815,795,Puneeth Jadhav,18,M,Shivakumar,A1
816,796,Tanveer Kulkarni,30,M,Suresh,A1
817,797,Sunil Rao,37,M,Zameer,A1
818,798,Salman Dodamani,25,M,Chandru,A1
819,799,Omkar Kamath,20,M,Sandeep,A1
820,800,Vijay Suvarna,37,M,Omkar,A1
821,801,Abdul Naik,48,M,Sharath,A1
822,802,Vinay Sharma,39,M,,A1
823,803,Zameer Badiger,51,M,Mahesh,A1
824,804,Kiran Belagavi,37,M,Nagaraj,A1
825,805,Thimmaiah Lamani,26,M,Nagaraj,A1
826,805,Venkatesh Salian,43,M,P.,A2
827,805,Shivakumar Sharma,40,M,Suresh,A3
828,805,Krishna Doddamani,54,M,Uday,A4
829,806,Sharath Badiger,54,M,Puneeth,A1
830,807,Gopal Mallya,26,M,Sharath,A1
831,808,Yogesh Devadiga,21,M,Nithin,A1
832,809,Prakash Shetty,26,M,Venkatesh,A1
833,810,Ravi Jadhav,36,M,Balaji,A1
834,811,M. Mallya,24,M,,A1
835,812,Girish Belagavi,24,M,Shivakumar,A1
836,813,Nithin Mallya,19,M,Raghavendra,A1
837,814,Vani Kulkarni,20,F,,A1
838,815,Darshan Pujari,45,M,Devaraj,A1
839,816,Devaraj Kodagu,24,M,Krishna,A1
840,817,Karthik Mallya,26,M,Prakash,A1
841,818,Yogesh Hiremath,50,M,Salman,A1
842,819,Santosh Gaonkar,45,M,Omkar,A1
843,820,Farhan Murthy,34,M,Raghavendra,A1
844,821,Mahesh Kodagu,46,M,Abdul,A1
845,822,Harish Murthy,22,M,Anil,A1
846,823,Lohith Badiger,49,M,Ganesh,A1
847,824,Rizwan Suvarna,29,M,Basavaraj,A1
848,825,Tanveer Laani,36,M,Lokesh,A1
849,826,Raghavendra Mallya,53,M,Rizwan,A1
850,827,Chetan Nayaka,46,M,Puneeth,A1
851,828,S. Badiger,50,M,Yashwanth,A1
852,829,Mohammed Pawr,23,M,Tanveer,A1
853,830,Ganesh Mudaliar,49,M,Devaraj,A1
854,831,Darshan Pawar,28,M,Manjunath,A1
855,832,Mohammed Murthy,32,M,Chandru,A1
856,833,Nandish Bhat,22,M,Lokesh,A1
857,834,Gayathri Reddy,43,F,Zameer,A1
858,835,Devaraj Pawar,37,M,Vijay,A1
859,836,Ganesh Gowda,27,M,Nithin,A1
860,837,Waseem Kattimani,30,M,Praveen,A1
861,838,Hanumantha Kodagu,37,M,Omkar,A1
862,839,Nandish Kodagu,48,M,Jagadish,A1
863,840,Ranganath Chavan,49,M,Praveen,A1
864,841,Raghavendra Pawar,34,M,Tanveer,A1
865,842,Deepa Rao,36,F,Naveen,A1
866,843,Ranganath Salian,48,M,Naveen,A1
867,844,Anitha Talawar,49,F,Anand,A1
868,845,Thimmaiah Hegde,49,M,Varun,A1
869,846,Hemalatha Naik,38,F,Pavan,A1
870,847,G. Chavan,21,M,Ganesh,A1
871,848,Ruksana Madiwalar,50,F,,A1
872,849,Devaraj Hiremath,43,M,,A1
873,850,Kamala Chavan,38,F,Eshwar,A1
874,851,Arun Kamath,27,M,N.,A1
875,852,Lakshmi Khan,24,F,Ganesh,A1
876,853,Basavaraj Shanbhag,53,M,Vinay,A1
877,854,A. Gaonkar,25,M,,A1
878,855,Basavaraj Lamani,53,M,Santosh,A1
879,856,Yogesh Mudaliar,30,M,M.,A1
880,857,Ganesh Salian,50,M,Manjunath,A1
881,858,Pooja Lamani,27,F,Thimmaiah,A1
882,859,Imran Belagavi,41,M,,A1
883,860,Rajesh Gowda,39,M,,A1
884,861,A. Hadimani,38,M,,A1
885,862,Ravi Rao,25,M,Yogesh,A1
886,863,Ravi Kulkarni,28,M,,A1
887,864,Kiran Mudaliar,42,M,Santosh,A1
888,865,Pallavi Madiwalar,42,F,Lohith,A1
889,866,Arun Suvarna,44,M,Farhan,A1
890,867,Manjunath Jadhav,51,M,Suresh,A1
891,868,Abdul Kodagu,26,M,Waseem,A1
892,869,Zeenath Suvarna,40,F,Ganesh,A1
893,870,Chaitra Angdi,31,F,Hanumantha,A1
894,871,Rizwan Hegde,25,M,Kiran,A1
895,872,Imran Desai,18,M,Abdul,A1
896,873,Dinesh Suvarna,46,M,,A1
897,874,Lokesh Sharma,30,M,S.,A1
898,875,Varun Nayaka,36,M,Jagadish,A1
899,876,Nandini Kulkarni,41,F,Manjunath,A1
900,877,Devaraj Kumar,34,M,Harish,A1
901,878,Salman Rai,17,M,Mahesh,A1
902,879,Praveen Kulkarni,33,M,Zameer,A1
903,880,Srinivas Acharya,52,M,Hanumantha,A1
904,881,Suresh Mallya,29,M,Salman,A1
905,882,Uday Naaka,41,M,Sharath,A1
906,883,Basavaraj Pujari,42,M,,A1
907,884,Sandeep Talawar,55,M,Lokesh,A1
908,885,Santosh Kattimani,42,M,Uday,A1
909,886,Devaraj Sharma,17,M,Jagadish,A1
910,887,Sunil Hiremath,29,M,Srinivas,A1
911,888,Anand Shanbhag,47,M,Girish,A1
912,889,Kiran Belagavi,37,M,Nagaraj,A1
913,890,Abdul Mallya,48,M,Santosh,A1
914,891,Kavya Bandi,43,F,Srinivas,A1
915,892,Pallavi Gaonkar,49,F,Anil,A1
916,893,Anil Rao,38,M,Karthik,A1
917,894,Yogesh Gowda,40,M,Manjunath,A1
918,895,Harish Murhy,31,M,Omkar,A1
919,896,Geetha Reddy,30,F,Darshan,A1
920,897,Karthik Sharma,52,M,Karthik,A1
921,898,Raghavendra Wali,30,M,Sunil,A1
922,899,Mohammed Kamath,44,M,Ganesh,A1
923,900,Raghavendra Shanbhag,41,M,Salman,A1
924,901,Ranganath Mudaliar,47,M,,A1
925,902,Rachana Uppar,38,F,Abdul,A1
926,903,Raghavendra Mudalir,46,M,Prakash,A1
927,904,Harini Kodagu,21,F,Uday,A1
928,905,Santosh Rao,30,M,Mahesh,A1
929,906,Noor Chavan,53,F,,A1
930,907,Farhan Pujari,51,M,Omkar,A1
931,908,Lohith Uppar,46,M,,A1
932,909,Vidya Rai,34,F,Mahesh,A1
933,910,Manjula Kulkarni,21,F,Yogesh,A1
934,911,Puneeth Pawar,35,M,Nagaraj,A1
935,912,Sharath Kumar,43,M,Mohammed,A1
936,913,Waseem Gowda,55,M,,A1
937,914,Abdul Bandi,24,M,Manjunath,A1
938,915,Umesh Patil,45,M,Tanveer,A1
939,916,Dhanya Jadhav,52,F,Mahesh,A1
940,917,Chandru Talawar,36,M,,A1
941,918,Imran Kumr,31,M,Praveen,A1
942,919,Ravi Bhat,29,M,Girish,A1
943,920,Karthik Nayaka,20,M,Mahesh,A1
944,921,Krishna Wali,49,M,Zameer,A1
945,922,Zameer Rai,26,M,Gopal,A1
946,923,Basavaraj Bandi,53,M,Raghavendra,A1
947,924,Ranganath Wali,19,M,Eshwar,A1
948,925,Farhan Kumar,28,M,Sandeep,A1
949,926,Raghavendra Lamani,47,M,Umesh,A1
950,927,Dhanya Sharma,49,F,Vijay,A1
951,928,Vijay Kulkarni,30,M,Balaji,A1
952,929,Reshma Reddi,23,F,Chandru,A1
953,930,Bhavya Pujari,43,F,Ravi,A1
954,931,Abdul Doddamani,47,M,Ravi,A1
955,932,Lokesh Hegde,53,M,,A1
956,933,Hanumantha Gowa,45,M,Ramesh,A1
957,934,Waseem Mudaliar,49,M,Praveen,A1
958,935,Umesh Jadhav,40,M,Yogesh,A1
959,936,Uday Rao,36,M,Raghavendra,A1
960,937,Pavan Naik,45,M,Nithin,A1
961,938,Manjunath Wali,29,M,,A1
962,939,Anand Murthy,53,M,,A1
963,940,Lokesh Pawar,49,M,,A1
964,941,Tanveer Jadhav,31,M,Varun,A1
965,942,Imran Bandi,50,M,,A1
966,943,Usha Lamani,42,F,Raghavendra,A1
967,944,Rajesh Patil,19,M,Tanveer,A1
968,945,Hanumantha Salian,44,M,Nagaraj,A1
969,946,Girish Chavan,42,M,Prakash,A1
970,947,Suresh Shanbhg,38,M,Prakash,A1
971,948,Uday Bandi,23,M,Salman,A1
972,949,Pallavi Mallya,45,F,Harish,A1
973,950,Naveen Kumar,42,M,Arun,A1
974,951,Vijay Gaonkar,20,M,Anand,A1
975,952,Venkatesh Madiwalar,55,M,,A1
976,953,Nandish Redy,49,M,Ramesh,A1
977,954,Ganesh Bhat,36,M,Sharath,A1
978,955,Santosh Desai,20,M,Krishna,A1
979,956,Ramesh Mallya,28,M,Karthik,A1
980,957,Rajesh Desai,35,M,Devaraj,A1
981,958,Arun Patil,26,M,Madhu,A1
982,959,Nandish Mllya,37,M,Farhan,A1
983,960,Anil Naik,26,M,Umesh,A1
984,961,Hanumantha Iyer,43,M,,A1
985,962,Ayesha Jadhav,29,F,Nithin,A1
986,963,Balaji Mallya,50,M,Zameer,A1
987,964,Ganesh Kumar,48,M,Ramesh,A1
988,965,Vijay Hadimani,24,M,Vijay,A1
989,966,Yogesh Kumar,41,M,Srinivas,A1
990,967,Suresh Rao,36,M,,A1
991,968,Vijay Patil,49,M,Vijay,A1
992,969,Ravi Salian,33,M,,A1
993,970,Madhu Katimani,31,M,Ramesh,A1
994,971,Rizwan Pujari,49,M,Omkar,A1
995,972,Rizwan Madiwalar,36,M,Vinay,A1
996,973,Imran Salian,54,M,,A1
997,974,Dinesh Belagavi,46,M,,A1
998,975,Chaitra Madiwalar,50,F,Jagadish,A1
999,976,Venkatesh Uppar,36,M,Dinesh,A1
1000,977,Ishwarya Desai,34,F,Thimmaiah,A1
1001,978,Devaraj Iyer,26,M,Nithin,A1
1002,979,Vijay Uppar,40,M,,A1
1003,980,Farhan Gaokar,28,M,Imran,A1
1004,981,Pavan Kumar,53,M,Balaji,A1
1005,982,Lalitha Talawar,55,F,,A1
1006,983,Ayesha Belagai,36,F,Eshwar,A1
1007,984,Devaraj Pawar,22,M,Madhu,A1
1008,985,T. Bhat,27,M,,A1
1009,986,Uday Iyer,49,M,Lohith,A1
1010,987,Ravi Lamani,43,M,,A1
1011,988,Anil Rai,49,M,Karthik,A1
1012,989,Chandru Kodagu,49,M,Karthik,A1
1013,990,Waseem Gowda,35,M,Ganesh,A1
1014,991,Balaji Shanbhag,45,M,Ramesh,A1
1015,992,Harish Sharma,18,M,Dinesh,A1
1016,993,Nithin Naik,50,M,Umesh,A1
1017,994,Sandeep Salian,35,M,Ranganath,A1
1018,995,Anand Doddamani,43,M,Chetan,A1
1019,996,Balaji Kumr,25,M,Omkar,A1
1020,997,Pallavi Lamani,45,F,Vijay,A1
1021,998,Uday Naik,27,M,Manjunath,A1
1022,999,Dinesh Badiger,36,M,Nithin,A1
1023,1000,Hanumantha Khan,40,M,,A1
1024,1001,Yogesh Hiremath,38,M,Gopal,A1
1025,1002,Chaitra Bhat,52,F,,A1
1026,1003,Shivakumar Kodagu,25,M,Naveen,A1
1027,1004,Jagadish Hegde,21,M,Ravi,A1
1028,1005,Imran Hiremath,50,M,Nagaraj,A1
1029,1006,Harish Patil,48,M,Praveen,A1
1030,1007,Sandeep Rao,44,M,Raghavendra,A1
1031,1008,Basavaraj Belagavi,26,M,Darshan,A1
1032,1009,Shivakumar Madiwalar,52,M,Chetan,A1
1033,1010,Chandru Reddy,23,M,Umesh,A1
1034,1011,Balaji Salian,31,M,Sunil,A1
1035,1012,Anil Chavan,55,M,Waseem,A1
1036,1013,Zameer Hegde,43,M,,A1
1037,1014,Ranganath Acharya,54,M,Rajesh,A1
1038,1015,Chandru Lamani,20,M,Zameer,A1
1039,1016,Basavaraj Belagavi,26,M,D.,A1
1040,1017,Nithin Gaonkar,50,M,Umesh,A1
1041,1018,Madhu Haimani,50,M,Prakash,A1
1042,1019,Srinivas Gaonkar,18,M,Nandish,A1
1043,1020,Puneeth Bhat,32,M,Dinesh,A1
1044,1021,Ramesh Khan,43,M,Tanveer,A1
1045,1022,Yashoda Suvarna,38,F,Abdul,A1
1046,1023,Zameer Jadhav,32,M,Anand,A1
1047,1024,Varun Chavan,28,M,Waseem,A1
1048,1025,Yogesh Madiwalar,55,M,Sunil,A1
1049,1026,Hanumantha Gowda,50,M,Imran,A1
1050,1027,Naveen Uppar,37,M,Lohith,A1
1051,1028,Sharath Nayaka,32,M,Vijay,A1
1052,1029,Kavya Murthy,48,F,Pavan,A1
1053,1030,Pavan Hiremath,47,M,Hanumantha,A1
1054,1031,Deepa Sharma,18,F,Abdul,A1
1055,1032,Santosh Patil,50,M,Lokesh,A1
1056,1033,Umesh Salian,43,M,Basavaraj,A1
1057,1034,Srinivas Acharya,51,M,Hanumantha,A1
1058,1035,Devaraj Iyer,53,M,Lokesh,A1
1059,1036,Santosh Kattimani,42,M,Uday,A1
1060,1037,Praveen Wai,24,M,,A1
1061,1038,Farhan Kamath,33,M,,A1
1062,1039,Chetan Upar,49,M,Santosh,A1
1063,1040,Yashwanth Suvarna,44,M,Farhan,A1
1064,1041,Rachana Doddamani,49,F,Raghavendra,A1
1065,1042,C. Nayaka,49,M,Lohith,A1
1066,1043,Chandana Reddy,32,F,Farhan,A1
1067,1044,Reshma Kamath,50,F,Praveen,A1
1068,1045,Santosh Pawar,44,M,S.,A1
1069,1046,Rizwan Suvarna,17,M,,A1
1070,1047,Jagadish Bhat,29,M,Krishna,A1
1071,1048,Uday Nayaka,41,M,Sharath,A1
1072,1049,Zameer Madiwalar,50,M,Varun,A1
1073,1050,Nagaraj Pawar,38,M,Anil,A1
1074,1051,Chandru Bandi,38,M,M.,A1
1075,1052,Ruksana Madiwalr,50,F,,A1
1076,1053,Praveen Talawar,50,M,Hanumantha,A1
1077,1054,Lohith Kumar,28,M,Harish,A1
1078,1055,Basavaraj Nayaka,55,M,Sunil,A1
1079,1056,G. Devadiga,40,M,,A1
1080,1057,Manjunath Bandi,26,M,Anil,A1
1081,1058,Shivakumar Chavan,26,M,Mohammed,A1
1082,1059,Venkatesh Jadhav,19,M,Nandish,A1
1083,1060,Ananya Gaonkar,19,F,,A1
1084,1061,Gayathri Wali,44,F,Venkatesh,A1
1085,1062,Arun Salian,32,M,Chandru,A1
1086,1063,Suresh Chavan,35,M,Nagaraj,A1
1087,1064,Chandru Jadhav,55,M,Mahesh,A1
1088,1065,Lalitha Kattimani,36,F,Tanveer,A1
1089,1066,Dinesh Madiwalar,18,M,Suresh,A1
1090,1067,Sandeep Reddy,33,M,Zameer,A1
1091,1068,Girish Khan,29,M,Farhan,A1
1092,1069,Triveni Pawar,53,F,Chetan,A1
1093,1070,Indira Nayaka,48,F,Eshwar,A1
1094,1071,Hanumantha Devadiga,47,M,Darshan,A1
1095,1072,Abdul Kattiani,24,M,M.,A1
1096,1073,Kavya Nayaka,31,F,Girish,A1
